"","term","topic1","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic2","topic20","topic21","topic22","topic23","topic24","topic25","topic3","topic4","topic5","topic6","topic7","topic8","topic9","log_ratio"
"200","ride",0.00251484098335415,4.10797398830871e-06,0.0001664677650413,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,6.09894709995065e-05,5.36195904535681e-06,8.32172318727368e-05,7.21662132222937e-06,0.000528517085456645,4.83257542442093e-06,0.000224512345977928,7.58040919048811e-06,5.2932738369354e-06,0.000435551546207989,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.97385923145563e-05,-2.25044516373404
"201","right",0.00359833256348405,0.000455985112702266,0.00724720932031915,0.00334025838146292,5.94251213758104e-06,0.00218293065078952,5.71996110426449e-05,0.000559994233722742,5.36195904535681e-06,0.0034119065067822,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.00365823057858152,7.58040919048811e-06,5.2932738369354e-06,0.00421756497235565,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00544570739373561,5.72905029533254e-06,8.21834498968598e-06,0.003969444900594,0.000220368557380721,-9.10715651604369
"202","road",0.00257186685599256,4.10797398830871e-06,2.3446164090324e-06,3.30718651629992e-05,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.00282181203474219,7.58040919048811e-06,5.82260122062894e-05,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,0.00029218156506196,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-8.62264394431653
"203","run",0.0020016081296084,4.10797398830871e-06,0.000119575436860652,0.000965097156120249,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.000752776689455403,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00105990278133109,0.000177600559155309,0.000419135594473985,0.00430919767382601,3.6125993013233e-06,-8.26098754136571
"204","rush",0.00103216829475533,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,5.19996464024045e-06,0.000171879418271337,0.000219840320859629,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.000136468288731681,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,6.3019553248658e-05,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,-7.30550620814435
"205","safety",0.00160242702113949,0.00012734719363757,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,7.17739251854704e-05,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-4.48065502264477
"206","santa",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00235548972654135,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.000111158750575644,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,8.69019470582602
"207","scenario",0.00108919416739375,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.38308914909689
"208","school",0.00291402209182306,0.000661383812117702,7.26831086800044e-05,0.00282914773803475,5.94251213758104e-06,5.84239346926636e-05,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00157250145179076,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.00884506058151906,0.00717807548216796,9.11419170790839e-06,0.00211765722764575,3.87058318076785e-06,4.06093019667085e-06,0.000521343576875261,8.21834498968598e-06,5.66254622053353e-06,3.97385923145563e-05,-0.889950465768805
"209","screen",0.00154540114850107,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.000100840820364083,8.12822467961248e-05,4.06093019667085e-06,5.72905029533254e-06,0.000665685944164564,5.66254622053353e-06,3.6125993013233e-06,-7.88780936241502
"210","season",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.30718651629992e-05,0.000778469090023116,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,0.000380699092220333,2.68442683460441e-06,7.21662132222937e-06,0.00235548972654135,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.00150505534294647,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,9.04017948865458e-05,6.22880084258688e-05,3.6125993013233e-06,8.69019470582602
"211","seat",0.00422561716250663,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,0.000109199257445049,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.000375822442422414,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.97385923145563e-05,-9.33899005336698
"212","second",0.00268591860126939,4.10797398830871e-06,0.00305034594815115,3.00653319663629e-06,5.94251213758104e-06,0.000430212610009613,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.95286951806485e-05,7.21662132222937e-06,0.000137022948081353,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.000420051491182794,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00142538649903147,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,0.000256494550393954,-4.29292614789517
"213","set",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,0.000965097156120249,0.000481343483144064,5.31126679024214e-06,0.00156518935671237,0.000615439207358657,0.00139947131083813,2.68442683460441e-06,7.21662132222937e-06,0.00313847800129193,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.00114855407736697,0.00192309445036867,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,9.10423276270889
"214","seven",0.00160242702113949,4.10797398830871e-06,2.57907804993564e-05,3.00653319663629e-06,5.94251213758104e-06,0.000164649270497506,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,0.000459036988717354,7.21662132222937e-06,0.000137022948081353,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,0.000191398025866076,4.80194382686112e-06,3.87058318076785e-06,0.000816246969530841,5.72905029533254e-06,8.21834498968598e-06,6.22880084258688e-05,7.58645853277892e-05,-3.54776921850331
"215","share",6.27284599022577e-05,0.00554987285820506,2.3446164090324e-06,9.32025290957251e-05,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00124625633731135,0.00358093838949591,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,0.00265222978700134,4.80194382686112e-06,0.000119988078603803,0.000125888836096796,0.00315670671272823,8.21834498968598e-06,5.66254622053353e-06,7.58645853277892e-05,4.3123368883373
"216","shared",5.70258726384161e-06,0.000373825632936092,2.3446164090324e-06,0.000123267861062088,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00170299949758252,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,0.000191398025866076,5.28213820954723e-05,0.000119988078603803,4.06093019667085e-06,0.00109424860640852,8.21834498968598e-06,0.00040204078165788,3.6125993013233e-06,8.22224567550874
"217","shopping",0.00222971162016207,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.000421918361768254,0.000217761938399928,5.71996110426449e-05,5.5444973635915e-06,5.8981549498925e-05,5.63729635266926e-05,0.00022371526098911,0.000202271970977235,4.83257542442093e-06,4.4022028623123e-06,0.000689817236334417,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,0.000119988078603803,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.00102492086591657,3.6125993013233e-06,-3.46248880798162
"218","side",0.00251484098335415,4.10797398830871e-06,2.3446164090324e-06,6.31371971293621e-05,0.00166984591066027,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.9382834544523e-05,6.52490228958822e-06,0.00101967341455282,0.000620710603586034,7.58040919048811e-06,5.2932738369354e-06,0.000156550555754473,9.11419170790839e-06,0.00206963778937714,3.87058318076785e-06,0.00268427485999943,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,0.00032874653642042,-8.59029516661867
"219","since",0.00279997034654623,0.00012734719363757,0.00119809898501556,6.31371971293621e-05,0.000956744454150548,0.00197047997917984,0.000265198196652263,5.5444973635915e-06,0.000166220730406061,0.00437830016723979,7.21662132222937e-06,0.00202924461206194,4.83257542442093e-06,4.4022028623123e-06,8.33845010953692e-05,5.82260122062894e-05,0.00286906018516366,0.000191398025866076,4.80194382686112e-06,4.25764149884463e-05,4.06093019667085e-06,0.00304212570682158,0.00156970389303002,5.66254622053353e-06,0.00155703029887034,-0.464468765245237
"220","sister",5.70258726384161e-06,0.00378344404323232,2.3446164090324e-06,3.00653319663629e-06,0.000659618847271495,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00157250145179076,0.00179288548246017,0.000356578431847296,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.00802404813468492,3.87058318076785e-06,4.46702321633793e-05,5.72905029533254e-06,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,8.10722901516881
"221","sitting",0.00188755638433157,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.00128077889098964,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.000463268062560763,0.000149809838157049,4.4022028623123e-06,0.00015918859300025,5.2932738369354e-06,1.55000550251953e-06,0.00028253994294516,0.000965190709199083,8.12822467961248e-05,0.00231879114229906,0.00029218156506196,8.21834498968598e-06,0.000175538932836539,0.000870636431618914,-2.02660060836368
"222","smoke",0.00120324591267058,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,5.31583296686303e-05,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.52675950976833
"223","snow",0.00570828985110544,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.95286951806485e-05,7.21662132222937e-06,0.000398019039664881,4.83257542442093e-06,4.4022028623123e-06,0.000462404960619774,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-3.84214924233425
"224","somewhere",0.00188755638433157,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.000449104286450912,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.000136468288731681,8.33845010953692e-05,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.000148860258632694,0.000932810546565051,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,7.58645853277892e-05,-8.17634772786836
"225","spirit",5.70258726384161e-06,0.00127757991036401,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00163775047468664,0.000149809838157049,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,9.04017948865458e-05,5.66254622053353e-06,3.6125993013233e-06,8.16588323288962
"226","standing",0.00137432353058583,4.10797398830871e-06,2.57907804993564e-05,3.30718651629992e-05,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.000136468288731681,7.58040919048811e-06,0.000111158750575644,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.00105990278133109,0.000120310056201983,8.21834498968598e-06,5.66254622053353e-06,0.000545502494499818,-7.71854965729111
"227","star",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,0.000124792754889202,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,5.63729635266926e-05,7.21662132222937e-06,0.00124625633731135,0.000584741626354933,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,0.00362429014045151,0.000855044479300562,3.6125993013233e-06,7.7717685069746
"228","stars",5.70258726384161e-06,4.10797398830871e-06,0.000189913929131624,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00131150536020723,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.000404551436157598,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.000232164395041874,3.6125993013233e-06,7.84539137011778
"229","station",0.0023437633654389,4.10797398830871e-06,2.3446164090324e-06,6.31371971293621e-05,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.84242314854353e-05,8.33845010953692e-05,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,6.3019553248658e-05,8.21834498968598e-06,5.66254622053353e-06,3.97385923145563e-05,-8.48865490474283
"230","stop",0.00462479827097554,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,0.000695775949521721,5.19996464024045e-06,5.5444973635915e-06,0.000166220730406061,0.00244551284632462,0.000728878753545165,0.000202271970977235,4.83257542442093e-06,0.00379029666445089,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,0.000623163892103623,0.00179087021673184,5.72905029533254e-06,0.000172585244783406,5.66254622053353e-06,3.6125993013233e-06,-4.51502211489155
"231","story",0.00143134940322424,0.0028796897658044,2.3446164090324e-06,3.00653319663629e-06,0.000719043968647306,5.31126679024214e-06,5.19996464024045e-06,0.000171879418271337,0.000112601139952493,0.000700635403831751,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.00158919523329474,7.58040919048811e-06,5.82260122062894e-05,4.80501705781055e-05,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,0.00567748884267455,0.000254768694680265,5.66254622053353e-06,3.6125993013233e-06,-7.77720387501192
"232","street",0.00154540114850107,8.62674537544828e-05,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,0.00122533391735372,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,0.000356578431847296,7.58040919048811e-06,5.2932738369354e-06,0.000296051050981231,9.11419170790839e-06,4.80194382686112e-06,0.000507046396680588,0.000369544647897047,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.88780936241502
"233","stuck",0.00165945289377791,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,0.00106799916879703,4.4022028623123e-06,7.58040919048811e-06,5.82260122062894e-05,0.000249550885905645,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,0.000531981855763881,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,0.000400998522446886,-7.99053566396943
"234","such",5.70258726384161e-06,0.00341372638428453,0.00176080692318333,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,5.71996110426449e-05,0.000504549260086827,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00131150536020723,4.83257542442093e-06,0.000180490317354804,8.33845010953692e-05,0.00032288970405306,0.00162905578314803,0.000100256108786992,0.00312606543128658,0.000274811405834517,4.06093019667085e-06,5.72905029533254e-06,0.0030490059911735,0.00147792456355925,3.6125993013233e-06,7.84539137011778
"235","summer",0.000119754332540674,4.10797398830871e-06,2.3446164090324e-06,3.30718651629992e-05,6.53676335133915e-05,5.31126679024214e-06,0.000941193599883521,6.09894709995065e-05,0.00231100434854879,2.68442683460441e-06,7.21662132222937e-06,0.00118100731441547,4.83257542442093e-06,4.4022028623123e-06,0.000993033603953941,5.2932738369354e-06,0.00217155770902987,9.11419170790839e-06,0.000484996326512972,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,0.00113817179032724,3.6125993013233e-06,3.3018681432433
"236","table",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,6.53676335133915e-05,5.31126679024214e-06,5.19996464024045e-06,0.00255601328461568,5.8981549498925e-05,2.68442683460441e-06,7.21662132222937e-06,0.00529169575685604,0.00242112028763489,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.00101321014746769,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,9.85789778315612
"237","thankful",5.70258726384161e-06,0.000620304072234614,2.3446164090324e-06,9.32025290957251e-05,5.94251213758104e-06,5.84239346926636e-05,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00352997213866722,5.31583296686303e-05,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.70500605277149e-05,0.00028253994294516,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,0.000750505588688563,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,9.27382446276567
"238","thanksgiving",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00659667621477368,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,0.000100840820364083,3.87058318076785e-06,4.46702321633793e-05,5.72905029533254e-06,8.21834498968598e-06,0.000232164395041874,3.6125993013233e-06,10.1759069608419
"239","them",5.70258726384161e-06,0.0110956377424218,0.000541606390486484,0.0229729201554979,0.0105836141170318,5.31126679024214e-06,5.19996464024045e-06,0.00166889370644104,0.0066541911752878,0.000459036988717354,7.21662132222937e-06,0.00529169575685604,0.0120379453822325,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,0.00801507845352851,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,9.85789778315612
"240","theme",5.70258726384161e-06,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,6.53676335133915e-05,5.84239346926636e-05,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,0.000656712540322871,0.00418246236762604,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,9.04017948865458e-05,6.22880084258688e-05,3.6125993013233e-06,9.51852022555759
"241","there",0.00394048779931455,4.10797398830871e-06,0.0139293660860615,0.00863175680754279,0.000956744454150548,0.00149246596805804,0.000109199257445049,5.5444973635915e-06,0.00134585172038456,0.00239182430963253,0.000295881474211404,0.00098526024572782,4.83257542442093e-06,0.017789301766604,7.58040919048811e-06,5.2932738369354e-06,0.00916208252539296,0.001193959113736,4.80194382686112e-06,0.000119988078603803,0.0082883585314052,0.00029218156506196,9.04017948865458e-05,0.0100283693565649,3.6125993013233e-06,-1.99979748212433
"242","things",5.70258726384161e-06,0.00185269626872723,0.00992007202661608,0.0102552847337264,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,0.00463920552789722,0.00362926414374012,4.84242314854353e-05,7.58040919048811e-06,5.2932738369354e-06,0.00448106590778397,9.11419170790839e-06,5.28213820954723e-05,4.25764149884463e-05,4.46702321633793e-05,6.3019553248658e-05,8.21834498968598e-06,5.66254622053353e-06,0.000111990578341022,9.66804542855827
"243","this",0.00319915145501514,4.10797398830871e-06,0.0183372449350424,0.00427228367242017,0.00933568656813982,0.0285268139303905,0.0121731172228029,5.5444973635915e-06,0.00638609322301996,0.00429776736220166,0.000584546327100578,0.0360892345637124,0.000778044643331771,0.0128148125321911,7.58040919048811e-06,5.2932738369354e-06,0.0149746031598412,0.00164966869913142,4.80194382686112e-06,0.0118478551163304,0.0105624794415409,0.0257291648763385,0.00945931508312856,0.0409458717206779,3.6125993013233e-06,3.49580734504598
"244","three",0.00308509970973831,4.10797398830871e-06,2.3446164090324e-06,0.000303659852860266,5.94251213758104e-06,5.31126679024214e-06,0.00177318794232199,5.5444973635915e-06,0.00150671049174526,0.00319715236001385,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,0.000534620657530476,0.00144305512284569,9.11419170790839e-06,0.00106122958573631,3.87058318076785e-06,0.00434925624063448,5.72905029533254e-06,8.21834498968598e-06,0.000798419017095227,3.6125993013233e-06,-8.88514510488796
"245","through",0.00114622004003216,0.00357804534381688,0.00635625508488684,0.00312980105769838,5.94251213758104e-06,5.31126679024214e-06,0.00135719077110276,0.00227878841643611,0.000112601139952493,0.000351659915333177,7.21662132222937e-06,6.52490228958822e-06,0.00010148408391284,0.00312996623510405,7.58040919048811e-06,5.82260122062894e-05,0.00181505644345037,9.11419170790839e-06,0.000292918573438528,0.000390928901257552,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,6.22880084258688e-05,3.6125993013233e-06,-7.45671201224007
"246","tire",0.00245781511071573,4.10797398830871e-06,2.3446164090324e-06,3.00653319663629e-06,5.94251213758104e-06,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,7.21662132222937e-06,6.52490228958822e-06,4.83257542442093e-06,4.4022028623123e-06,7.58040919048811e-06,5.2932738369354e-06,1.55000550251953e-06,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-8.55720438015024
"247","together",5.70258726384161e-06,4.10797398830871e-06,0.000143021600950976,0.000694509168422983,0.00226409712441838,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,2.68442683460441e-06,0.000151549047766817,0.00770590960400368,0.00121297643152965,4.4022028623123e-06,7.58040919048811e-06,5.82260122062894e-05,0.00434156541255721,0.00028253994294516,4.80194382686112e-06,3.87058318076785e-06,0.00122233998919793,0.00281296369500828,9.04017948865458e-05,5.66254622053353e-06,3.6125993013233e-06,10.400132928336
"248","too",0.000119754332540674,4.10797398830871e-06,0.00684862453078364,3.00653319663629e-06,5.94251213758104e-06,0.00398876135947185,5.19996464024045e-06,6.09894709995065e-05,0.00263272189127019,2.68442683460441e-06,7.21662132222937e-06,0.00294273093260428,0.00517568827955482,0.000532666546339788,0.000310796776810012,0.00641015461652877,0.00455856618290995,9.11419170790839e-06,4.80194382686112e-06,0.00101022221018041,4.06093019667085e-06,6.3019553248658e-05,9.04017948865458e-05,0.000118913470631204,0.00368846388665108,4.61900587941547
"249","top",0.00108919416739375,4.10797398830871e-06,0.0012449913131962,3.00653319663629e-06,0.00273949809542486,5.31126679024214e-06,5.19996464024045e-06,5.5444973635915e-06,5.36195904535681e-06,0.00056641406210153,7.21662132222937e-06,6.52490228958822e-06,0.0030010293385654,0.00295387812061155,7.58040919048811e-06,5.2932738369354e-06,0.000327051161031621,9.11419170790839e-06,4.80194382686112e-06,3.87058318076785e-06,4.06093019667085e-06,5.72905029533254e-06,8.21834498968598e-06,5.66254622053353e-06,3.6125993013233e-06,-7.38308914909689
