"","term","topic1","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic2","topic20","topic3","topic4","topic5","topic6","topic7","topic8","topic9","log_ratio"
"183","meant",0.000136176942168728,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.000269477688832527,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.000140736521127232,0.00167378546376359,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,7.54328818789645e-05,7.7125328659071e-05,6.51444578352496e-06,3.61956027505473
"184","media",0.00154187440971688,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.79445997109292
"185","meet",0.00105866590524721,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000440608183755282,6.21484727012834e-06,0.0002077539121402,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.00265642078765195,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.25202208701832
"186","meeting",0.001497946363856,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.000796231575748367,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000223915634367438,6.21484727012834e-06,6.70173910129679e-06,0.000354203562871132,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000134155300731466,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-2.08033533784103
"187","megan",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.00215994721672396,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.94163801934224
"188","members",0.00180544268488216,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.02212733447004
"189","men",0.0034747084275956,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.000296146484163386,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.00112883435582822,6.51444578352496e-06,-8.96666663526115
"190","message",0.00132223418041248,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,5.09541158187053e-06,0.0002053592130105,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000136803361454024,-4.11332080891076
"191","mine",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.00132625293915616,4.35929292268794e-06,7.22308497959479e-06,0.000316957210776545,0.00201722346949033,0.00132652706879189,0.000130034985603269,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000144008229041659,7.011393514461e-06,6.51444578352496e-06,8.23829607724739
"192","miracles",0.00123437808869072,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000198038777270259,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.47355907100928
"193","missionaries",0.00145401831799512,5.78954986249819e-06,0.000262997530389044,6.39161420216676e-06,6.07810363166692e-06,9.93901061667043e-05,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000136803361454024,-7.70982015759558
"194","missionary",0.00110259395110809,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.31067630473913
"195","mom",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.000188421212581674,9.03546419697311e-06,5.28387625161819e-06,0.00575862595087077,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.0117442789179428,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,11.3845281936216
"196","months",0.000224033033890487,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.0035454809648358,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00118762371080321,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.00211454307343406,0.00011997600479904,0.000144008229041659,7.011393514461e-06,6.51444578352496e-06,2.40629442212604
"197","mormon",0.00905357025192734,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.000130034985603269,5.60495274005758e-05,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000267092277124524,-10.3482615403276
"198","mormons",0.00136616222627336,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000189744748136436,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.61990352091896
"199","mostly",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,7.03077562238344e-05,6.07810363166692e-06,9.03546419697311e-06,0.00280573828960926,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00111817203180887,6.19214217158426e-06,0.000463682453950218,7.28693981650161e-05,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.99178412732626
"200","movie",4.39280458608799e-06,0.000642640034737299,7.0560313031207e-05,0.000901217602505512,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.00113777545282155,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00375733583359378,6.19214217158426e-06,0.000157957759037986,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.00384707697582719,7.011393514461e-06,6.51444578352496e-06,9.74035203303846
"201","nana",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00104872035281453,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.89927198853672
"202","need",0.00400184497792616,0.00295845997973658,6.4145739119279e-06,0.0116391294621457,6.07810363166692e-06,9.03546419697311e-06,0.000163800163800164,4.35929292268794e-06,7.94539347755427e-05,0.000130511792672695,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,0.000310820106494102,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,6.8575347162695e-06,7.011393514461e-06,7.16589036187746e-05,-9.17043999459041
"203","news",0.00110259395110809,5.78954986249819e-06,6.4145739119279e-06,0.00307436643124221,6.07810363166692e-06,9.03546419697311e-06,0.000269477688832527,4.35929292268794e-06,0.000585069883347178,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,0.000144008229041659,0.000988606485539,6.51444578352496e-06,-7.31067630473913
"204","niece",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.0022293988957183,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.98729673633395
"205","nine",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00132652706879189,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,8.23829607724739
"206","nuts",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000130511792672695,6.70173910129679e-06,0.00111817203180887,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.99178412732626
"207","oldest",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000192660265373979,0.000274771303153168,0.00153488210577491,0.000130034985603269,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,0.000147239263803681,6.51444578352496e-06,8.44876980860307
"208","one",4.39280458608799e-06,5.78954986249819e-06,0.0128355623977677,6.39161420216676e-06,0.0017079471204984,9.03546419697311e-06,5.28387625161819e-06,0.000135138080603326,7.22308497959479e-06,6.21484727012834e-06,0.0002077539121402,0.00736882314129944,0.000191956407319112,0.00744439632111284,6.62449074227419e-06,0.0073529881496151,0.0129745479475533,6.8575347162695e-06,0.0142401402278703,0.00997361649457672,10.7120761901264
"209","ones",0.000882953721803686,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.00118703582859451,6.70173910129679e-06,0.00160433378476925,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,0.000645223113041812,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,0.00183055926517052,0.86156459944877
"210","others",0.00523183026203079,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.000427993976381073,4.35929292268794e-06,7.22308497959479e-06,0.000441254156179112,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-9.55709044865247
"211","page",4.83208504469679e-05,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,6.07810363166692e-06,0.00416534899480461,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000130511792672695,0.0002077539121402,0.00236830225370698,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000198038777270259,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.00170027034950002,5.61506355959852
"212","parents",0.00220079509763008,0.000237371544362426,6.4145739119279e-06,6.39161420216676e-06,0.000309983285215013,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000192660265373979,6.70173910129679e-06,0.00410459422856548,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,0.899214776193966
"213","part",0.00184937073074304,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.00227735066444744,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.000632010278848491,0.000315799250750797,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00137686748364613,0.00117263843648208,0.00323225241016652,0.00124425914465327,-1.54901453365606
"214","party",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.0113275688439768,6.19214217158426e-06,5.09541158187053e-06,0.000337849027855984,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,11.3324083159235
"215","peace",0.00400184497792616,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-9.17043999459041
"216","peaceful",0.00114652199696896,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000192660265373979,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,0.000412728338131513,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.36703874735824
"217","people",0.00843857760987502,5.78954986249819e-06,0.000134706052150486,6.39161420216676e-06,0.000249202248898344,0.000189744748136436,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000192660265373979,0.00174915390543846,6.94516789943397e-06,6.19214217158426e-06,0.000463682453950218,6.62449074227419e-06,6.38834765387932e-06,0.000862684605935956,0.00206411794959712,7.011393514461e-06,6.51444578352496e-06,-10.2467745544539
"218","person",0.00145401831799512,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.00055116331601536,0.000110961401283982,4.35929292268794e-06,0.000296146484163386,6.21484727012834e-06,0.000609858258218007,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.70982015759558
"219","personal",0.00338685233587384,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,9.15451513764468e-05,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,0.000853392397641771,-8.92971980070339
"220","personally",0.0012783061345516,5.78954986249819e-06,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.83633199714117e-05,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000519896020795841,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.52400809369664
"221","piece",0.000136176942168728,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.000341788694166136,0.00111817203180887,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,6.28445739423544e-05,0.000418309617692439,0.00211042944785276,6.51444578352496e-06,3.03758781693938
"222","place",0.00224472314349096,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.68591399483362e-05,9.03546419697311e-06,0.00222451190193126,9.15451513764468e-05,0.00441330492253241,6.21484727012834e-06,0.00054284086720504,6.94516789943397e-06,0.00037772067246664,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.33631223172598
"223","plan",0.00180544268488216,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000189744748136436,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00377638757962693,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.02212733447004
"224","played",4.39280458608799e-06,6.36850484874801e-05,6.4145739119279e-06,7.03077562238344e-05,0.000127640176265005,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.0022293988957183,6.19214217158426e-06,0.00158467300196173,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.00151551517229556,7.011393514461e-06,6.51444578352496e-06,8.98729673633395
"225","please",0.0021568670517692,5.78954986249819e-06,0.000134706052150486,0.000134223898245502,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.00130737838130666,6.21484727012834e-06,0.000274771303153168,0.000215300204882453,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.00593466010879124,-3.32451565471618
"226","power",0.00119045004282984,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,6.38834765387932e-06,0.00103407889850601,6.8575347162695e-06,0.000357581069237511,6.51444578352496e-06,-7.42128179214223
"227","pray",0.0021568670517692,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,6.07810363166692e-06,9.03546419697311e-06,0.000269477688832527,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,0.000157957759037986,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000144008229041659,0.000147239263803681,7.16589036187746e-05,-8.27871196510305
"228","prayer",0.0021568670517692,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,0.000405633159082469,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.27871196510305
"229","praying",0.00101473785938633,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.94539347755427e-05,6.21484727012834e-06,6.70173910129679e-06,0.000284751883876793,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,0.000836873542658192,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-1.83332978758633
"230","presents",4.39280458608799e-06,5.78954986249819e-06,0.000134706052150486,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000254808738075262,6.70173910129679e-06,0.00111817203180887,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.99178412732626
"231","pretty",4.39280458608799e-06,0.000179476045737444,6.4145739119279e-06,0.00173212744878719,0.00918401458744872,9.03546419697311e-06,5.81226387678001e-05,0.00205322696658602,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.0114664722019655,0.000811170624477538,0.00296043412906678,6.62449074227419e-06,0.000134155300731466,5.71314308566858e-06,6.8575347162695e-06,7.7125328659071e-05,6.51444578352496e-06,11.3499916541249
"232","program",4.83208504469679e-05,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,0.000249202248898344,9.03546419697311e-06,0.000110961401283982,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00111817203180887,6.19214217158426e-06,0.000208911874856691,6.62449074227419e-06,0.000134155300731466,5.71314308566858e-06,6.8575347162695e-06,7.7125328659071e-05,6.51444578352496e-06,4.53235250868896
"233","promise",0.00141009027213424,5.78954986249819e-06,6.4145739119279e-06,0.000198140040267169,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,7.63968468937737e-05,6.19214217158426e-06,5.60495274005758e-05,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-4.20613061927336
"234","prophet",0.00141009027213424,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.83633199714117e-05,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.66556223791066
"235","purple",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00118762371080321,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,0.000287467134092901,6.51444578352496e-06,8.07871976409754
"236","questions",0.00250829141865624,0.000121580547112462,6.4145739119279e-06,6.39161420216676e-06,0.000127640176265005,0.000189744748136436,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,0.000310820106494102,0.000139114305587758,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,0.000397381192795023,-8.4964796861512
"237","reachel",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000280099390106167,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00306281904365038,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,9.44550209476916
"238","read",0.00351863647345648,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,0.000189744748136436,0.000480832738897255,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,7.54328818789645e-05,7.011393514461e-06,0.0157714732419139,-8.98479118319707
"239","real",0.00123437808869072,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.00405215067355268,6.83633199714117e-05,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.000337849027855984,6.38834765387932e-06,5.71314308566858e-06,0.00124121378364478,7.011393514461e-06,6.51444578352496e-06,-7.47355907100928
"240","receive",0.00114652199696896,5.78954986249819e-06,7.0560313031207e-05,0.000134223898245502,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,0.000130034985603269,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.36703874735824
"241","ring",4.39280458608799e-06,5.78954986249819e-06,0.000134706052150486,6.39161420216676e-06,0.00055310743048169,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,0.00118762371080321,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000212583576204354,7.011393514461e-06,6.51444578352496e-06,8.07871976409754
"242","rises",0.00145401831799512,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.70982015759558
"243","sacred",0.00141009027213424,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.000269477688832527,9.15451513764468e-05,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.66556223791066
